region,customer_name,total_sales,rank_value
Africa,"Julie Creighton",61.25,703
Africa,"Tamara Manning",60.91,704
Africa,"Lisa DeCherney",60.88,705
Africa,"Sarah Jordon",60.72,706
Africa,"Jill Stevenson",59.80,707
Africa,"Ruben Ausman",59.25,708
Africa,"Mark Packer",58.11,709
Africa,"Maureen Fritzler",57.99,710
Africa,"Valerie Mitchum",57.90,711
Africa,"Paul Stevenson",57.06,712
Africa,"Bill Donatelli",56.70,713
Africa,"David Wiener",54.54,714
Africa,"Roland Murray",53.10,715
Africa,"Shahid Hopkins",52.26,716
Africa,"Bradley Drucker",52.05,717
Africa,"Fred McMath",49.59,718
Africa,"Lena Radford",49.41,719
Africa,"Sam Craven",48.00,720
Africa,"Giulietta Dortch",45.88,721
Africa,"Fred Harton",45.66,722
Africa,"Elizabeth Moffitt",40.84,723
Africa,"Troy Blackwell",38.40,724
Africa,"Catherine Glotzbach",35.82,725
Africa,"Brendan Sweed",35.01,726
Africa,"Frank Hawley",33.78,727
Africa,"Nicole Hansen",31.83,728
Africa,"Arianne Irving",30.21,729
Africa,"William Brown",29.88,730
Africa,"Stewart Carmichael",27.36,731
Africa,"Ralph Ritter",26.88,732
Africa,"Greg Guthrie",26.01,733
Africa,"Monica Federle",25.05,734
Africa,"Don Weiss",24.91,735
Africa,"Thea Hendricks",24.78,736
Africa,"Anthony O'Donnell",24.24,737
Africa,"Beth Fritzler",24.00,738
Africa,"Khloe Miller",19.11,739
Africa,"Magdelene Morse",18.99,740
Africa,"Kimberly Carter",18.81,741
Africa,"Matt Connell",18.27,742
Africa,"Toby Gnade",15.78,743
Africa,"Cindy Schnelling",14.43,744
Africa,"Denise Leinenbach",13.50,745
Africa,"Alan Dominguez",12.36,746
Africa,"Alex Avila",10.74,747
Africa,"Annie Thurman",9.60,748
Africa,"Ellis Ballard",8.73,749
Africa,"Chris McAfee",8.48,750
Africa,"Kalyca Meade",7.34,751
Africa,"Zuschuss Carroll",7.17,752
Africa,"Liz Preis",3.99,753
Africa,"Chloris Kastensmidt",2.95,754
Canada,"Stuart Van",4008.60,1
Canada,"Dianna Wilson",2468.64,2
Canada,"Jim Karlsson",2264.61,3
Canada,"Bart Folk",2183.43,4
Canada,"Dan Campbell",2091.06,5
Canada,"Rob Haberlin",1826.46,6
Canada,"Shahid Shariari",1797.99,7
Canada,"Trudy Glocke",1561.47,8
Canada,"Ellis Ballard",1443.15,9
Canada,"Tom Prescott",1345.44,10
Canada,"Janet Lee",1185.69,11
Canada,"Don Miller",1183.02,12
Canada,"Daniel Byrd",1179.78,13
Canada,"Jim Mitchum",1163.76,14
Canada,"Doug O'Connell",1112.25,15
Canada,"Andrew Allen",1084.68,16
Canada,"Scott Williamson",1025.55,17
Canada,"Nicole Hansen",1005.24,18
Canada,"Cathy Armstrong",1002.21,19
Canada,"Jonathan Doherty",960.72,20
Canada,"Duane Noonan",948.87,21
Canada,"Chris Cortes",942.54,22
Canada,"Logan Currie",922.50,23
Canada,"Cathy Prescott",884.10,24
Canada,"Julie Kriz",874.77,25
Canada,"Bradley Talbott",831.00,26
Canada,"Tony Chapman",822.27,27
Canada,"Steven Ward",778.14,28
Canada,"Seth Vernon",759.93,29
Canada,"Erica Smith",735.48,30
Canada,"Nathan Gelder",728.76,31
Canada,"Rob Dowd",704.01,32
Canada,"Cindy Chapman",701.46,33
Canada,"Neil Französisch",676.50,34
Canada,"Rick Reed",674.88,35
Canada,"Jack Lebron",665.70,36
Canada,"Scott Cohen",633.15,37
Canada,"Patrick Bzostek",619.29,38
Canada,"Toby Carlisle",569.19,39
Canada,"Naresj Patel",530.10,40
Canada,"Jennifer Patt",503.16,41
Canada,"David Bremer",464.94,42
Canada,"Lindsay Shagiari",450.18,43
Canada,"Toby Braunhardt",448.80,44
Canada,"Gene Hale",448.68,45
Canada,"Skye Norling",440.52,46
Canada,"Joy Smith",431.46,47
Canada,"Don Weiss",428.25,48
Canada,"Janet Molinari",424.20,49
Canada,"Alan Barnes",410.88,50
Canada,"Nat Gilpin",402.96,51
Canada,"Natalie Fritzler",402.36,52
Canada,"Anthony O'Donnell",386.13,53
Canada,"John Murray",349.32,54
Canada,"Heather Kirkland",336.36,55
Canada,"Natalie Webber",334.11,56
Canada,"Mark Haberlin",326.67,57
Canada,"Peter Fuller",322.38,58
Canada,"Magdelene Morse",314.22,59
Canada,"Alejandro Grove",295.74,60
Canada,"Ralph Arnett",294.54,61
Canada,"Patrick Ryan",288.60,62
Canada,"Roger Barcio",284.76,63
Canada,"Alejandro Ballentine",283.05,64
Canada,"Luke Weiss",277.14,65
Canada,"Dan Lawera",255.78,66
Canada,"Guy Thornton",248.82,67
Canada,"Henry Goldwyn",245.31,68
Canada,"Liz Preis",238.02,69
Canada,"Nat Carroll",228.15,70
Canada,"Eric Hoffmann",223.50,71
Canada,"Robert Marley",211.47,72
Canada,"Patrick O'Donnell",204.84,73
Canada,"Max Engle",204.15,74
Canada,"Katherine Murray",196.80,75
Canada,"Don Jones",193.68,76
Canada,"Linda Southworth",193.53,77
Canada,"Eudokia Martin",193.20,78
Canada,"Michael Kennedy",187.02,79
Canada,"Adrian Shami",187.02,79
Canada,"Robert Dilbeck",174.96,80
Canada,"Becky Pak",174.36,81
Canada,"Edward Becker",172.83,82
Canada,"Justin Ritter",168.96,83
Canada,"Toby Swindell",162.30,84
Canada,"Denise Leinenbach",156.03,85
Canada,"Carol Darley",155.40,86
Canada,"Tom Zandusky",153.78,87
Canada,"Ruben Ausman",153.54,88
Canada,"Logan Haushalter",152.28,89
Canada,"Mary Zewe",149.97,90
Canada,"Amy Cox",147.18,91
Canada,"Erin Mull",138.60,92
Canada,"Dario Medina",138.57,93
Canada,"Jill Stevenson",137.94,94
Canada,"Adam Hart",137.31,95
Canada,"Jeremy Pistek",133.38,96
Canada,"Michelle Arnett",130.44,97
Canada,"Dean percer",129.12,98
Canada,"Matt Hagelstein",128.94,99
Canada,"Toby Gnade",127.80,100
Canada,"Gary Hwang",127.47,101
Canada,"Art Ferguson",125.40,102
Canada,"Jonathan Howell",124.68,103
Canada,"Pauline Chand",120.06,104
Canada,"Juliana Krohn",115.74,105
Canada,"Larry Blacks",113.76,106
Canada,"Caroline Jumper",108.66,107
Canada,"Sharelle Roach",107.07,108
Canada,"Noah Childs",102.84,109
Canada,"Helen Andreada",100.56,110
Canada,"Corey Roper",100.20,111
Canada,"Eric Murdock",100.08,112
Canada,"Nicole Brennan",99.84,113
Canada,"Hallie Redmond",97.02,114
Canada,"Annie Zypern",96.00,115
Canada,"Lena Creighton",95.16,116
Canada,"Tracy Hopkins",92.64,117
Canada,"Dennis Pardue",90.99,118
Canada,"Rick Duston",90.96,119
Canada,"Jason Fortune-",90.24,120
Canada,"Philisse Overcash",88.44,121
Canada,"Alan Haines",87.84,122
Canada,"Mike Kennedy",80.34,123
Canada,"Carlos Soltero",79.86,124
Canada,"Michelle Lonsdale",73.02,125
Canada,"Yoseph Carroll",70.26,126
Canada,"Barry Weirich",69.96,127
Canada,"Shahid Hopkins",66.45,128
Canada,"Adrian Barton",63.96,129
Canada,"Gary Zandusky",62.58,130
Canada,"Vivian Mathis",60.66,131
Canada,"Dennis Kane",59.82,132
Canada,"Sandra Glassco",56.46,133
Canada,"Sue Ann Reed",55.38,134
Canada,"Stewart Carmichael",54.66,135
Canada,"Carl Ludwig",53.28,136
Canada,"Andrew Gjertsen",51.93,137
Canada,"Kristen Hastings",51.78,138
Canada,"Max Ludwig",50.88,139
Canada,"Kean Takahito",47.97,140
Canada,"Thais Sissman",46.05,141
Canada,"Thea Hudgings",43.95,142
Canada,"Neil Ducich",41.43,143
Canada,"Tamara Dahlen",41.40,144
Canada,"Lynn Smith",39.84,145
Canada,"Justin Hirsh",33.42,146
Canada,"Darren Powers",29.85,147
Canada,"Duane Huffman",29.67,148
Canada,"Ken Brennan",29.28,149
Canada,"Larry Tron",28.80,150
Canada,"Jennifer Halladay",28.38,151
Canada,"Sara Luxemburg",27.93,152
Canada,"Alan Schoenberger",27.63,153
Canada,"Phillina Ober",27.30,154
Canada,"Allen Armold",26.88,155
Canada,"Dorothy Wardle",26.52,156
Canada,"Maribeth Dona",26.40,157
Canada,"Frank Gastineau",26.37,158
Canada,"Chad Sievert",25.23,159
Canada,"Anne McFarland",24.36,160
Canada,"Sanjit Jacobs",23.82,161
Canada,"Michelle Huthwaite",22.08,162
Canada,"Sarah Jordon",21.72,163
Canada,"George Zrebassa",21.72,163
Canada,"George Bell",20.52,164
Canada,"Greg Hansen",20.16,165
Canada,"Anthony Jacobs",18.99,166
Canada,"Lisa DeCherney",18.75,167
Canada,"Nathan Mautz",18.18,168
Canada,"Brian Moss",17.19,169
Canada,"Bart Watters",17.01,170
Canada,"Joni Sundaresam",16.50,171
Canada,"Emily Ducich",15.48,172
Canada,"Mitch Gastineau",15.12,173
Canada,"Rob Williams",14.01,174
Canada,"Randy Ferguson",13.44,175
Canada,"Elizabeth Moffitt",13.20,176
Canada,"Ricardo Sperren",11.85,177
Canada,"Saphhira Shifley",7.26,178
Canada,"Alan Shonely",4.80,179
Caribbean,"Frank Merwin",4655.54,1
Caribbean,"Dorothy Wardle",4252.44,2
Caribbean,"Larry Hughes",4015.42,3
Caribbean,"Art Ferguson",3978.72,4
Caribbean,"Jason Fortune-",3923.30,5
Caribbean,"Alejandro Ballentine",3745.61,6
Caribbean,"Bradley Nguyen",3724.21,7
Caribbean,"Tom Zandusky",3638.45,8
Caribbean,"Matthew Clasen",3452.10,9
Caribbean,"Kelly Collister",3198.80,10
Caribbean,"Pamela Coakley",3192.33,11
Caribbean,"Rick Reed",3144.74,12
Caribbean,"Dario Medina",3055.07,13
Caribbean,"Harry Greene",2987.21,14
Caribbean,"Richard Eichhorn",2970.09,15
Caribbean,"Alex Grayson",2831.79,16
Caribbean,"Joel Eaton",2784.19,17
Caribbean,"Jim Kriz",2717.73,18
Caribbean,"Maris LaWare",2682.40,19
Caribbean,"Luke Schmidt",2550.80,20
Caribbean,"Sonia Sunley",2486.25,21
Caribbean,"Ralph Arnett",2422.20,22
Caribbean,"Andrew Allen",2403.94,23
Caribbean,"Thomas Boland",2385.36,24
Caribbean,"Tony Molinari",2161.61,25
Caribbean,"Katrina Edelman",2091.03,26
Caribbean,"Brian Moss",2026.81,27
Caribbean,"Eva Jacobs",2019.56,28
Caribbean,"Damala Kotsonis",1967.16,29
Caribbean,"Monica Federle",1954.41,30
Caribbean,"Shirley Daniels",1942.30,31
Caribbean,"Olvera Toch",1924.16,32
Caribbean,"Elizabeth Moffitt",1917.81,33
Caribbean,"Matt Connell",1867.26,34
Caribbean,"Rick Bensley",1862.66,35
Caribbean,"Yana Sorensen",1842.40,36
Caribbean,"Denny Ordway",1815.14,37
Caribbean,"Barry Franz",1801.57,38
Caribbean,"Troy Staebel",1788.61,39
Caribbean,"Grant Thornton",1779.23,40
Caribbean,"Bill Shonely",1762.38,41
Caribbean,"Anthony Witt",1742.95,42
Caribbean,"Janet Molinari",1737.38,43
Caribbean,"Astrea Jones",1728.62,44
Caribbean,"Beth Fritzler",1712.20,45
Caribbean,"Daniel Lacy",1700.00,46
Caribbean,"Clay Ludtke",1686.90,47
Caribbean,"Greg Hansen",1675.60,48
Caribbean,"Sheri Gordon",1599.02,49
Caribbean,"Janet Lee",1596.40,50
Caribbean,"Jenna Caffey",1567.19,51
Caribbean,"Allen Goldenen",1546.74,52
Caribbean,"Sean Miller",1511.64,53
Caribbean,"Beth Paige",1497.55,54
Caribbean,"Marina Lichtenstein",1496.34,55
Caribbean,"Christopher Schild",1494.99,56
Caribbean,"Tim Brockman",1483.00,57
Caribbean,"Sam Zeldin",1464.87,58
Caribbean,"Lisa Hazard",1446.84,59
Caribbean,"Christine Phan",1437.65,60
Caribbean,"Alan Shonely",1417.40,61
Caribbean,"Roy Französisch",1406.02,62
Caribbean,"Tom Prescott",1401.22,63
Caribbean,"Sandra Glassco",1390.96,64
Caribbean,"Patrick O'Donnell",1388.32,65
Caribbean,"Nick Zandusky",1386.96,66
Caribbean,"Eleni McCrary",1385.68,67
Caribbean,"Jim Radford",1357.23,68
Caribbean,"Ralph Kennedy",1356.70,69
Caribbean,"Daniel Byrd",1336.90,70
Caribbean,"Nat Gilpin",1331.12,71
Caribbean,"Doug O'Connell",1306.42,72
Caribbean,"Becky Pak",1302.16,73
Caribbean,"Giulietta Weimer",1292.10,74
Caribbean,"Toby Braunhardt",1288.48,75
Caribbean,"Peter Fuller",1287.60,76
Caribbean,"Michael Kennedy",1272.42,77
Caribbean,"Anna Chung",1261.94,78
Caribbean,"Anthony Garverick",1241.54,79
Caribbean,"Ruben Dartt",1207.85,80
Caribbean,"Ken Dana",1193.09,81
Caribbean,"Larry Blacks",1183.81,82
Caribbean,"Craig Yedwab",1183.25,83
Caribbean,"Michelle Arnett",1163.32,84
Caribbean,"Kean Nguyen",1153.84,85
Caribbean,"William Brown",1128.86,86
Caribbean,"Christine Kargatis",1125.86,87
Caribbean,"Anna Andreadi",1119.53,88
Caribbean,"Michelle Ellison",1118.24,89
Caribbean,"Ed Braxton",1113.82,90
Caribbean,"Pierre Wener",1105.72,91
Caribbean,"Marc Harrigan",1098.50,92
Caribbean,"Carlos Meador",1071.98,93
Caribbean,"Matt Hagelstein",1061.11,94
Caribbean,"Paul MacIntyre",1051.61,95
Caribbean,"Rick Hansen",1048.94,96
Caribbean,"Berenike Kampe",1047.63,97
Caribbean,"David Kendrick",1045.90,98
Caribbean,"Justin Deggeller",1039.21,99
Caribbean,"Maureen Fritzler",1038.34,100
Caribbean,"Mick Brown",1027.38,101
Caribbean,"Katherine Nockton",1027.36,102
Caribbean,"Barry Blumstein",1022.30,103
Caribbean,"Mitch Willingham",1018.17,104
Caribbean,"Linda Southworth",990.62,105
Caribbean,"Evan Henry",987.92,106
Caribbean,"Shirley Jackson",984.18,107
Caribbean,"Ivan Gibson",982.44,108
Caribbean,"Ritsa Hightower",979.31,109
Caribbean,"Dean Braden",978.72,110
Caribbean,"Pete Armstrong",976.15,111
Caribbean,"Harold Engle",974.78,112
Caribbean,"Karl Braun",973.96,113
Caribbean,"Matt Collins",954.22,114
Caribbean,"Ben Peterman",953.18,115
Caribbean,"Kristen Hastings",920.42,116
Caribbean,"Christina VanderZanden",914.45,117
Caribbean,"Greg Matthias",914.06,118
Caribbean,"Annie Thurman",912.32,119
Caribbean,"Shaun Chance",905.64,120
Caribbean,"Greg Tran",898.28,121
Caribbean,"Bradley Drucker",891.07,122
Caribbean,"Sonia Cooley",878.26,123
Caribbean,"Corinna Mitchell",877.64,124
Caribbean,"Muhammed MacIntyre",876.08,125
Caribbean,"Noah Childs",858.64,126
Caribbean,"Aaron Hawkins",858.15,127
Caribbean,"Thea Hudgings",857.14,128
Caribbean,"Joy Daniels",850.77,129
Caribbean,"Scot Wooten",848.86,130
Caribbean,"Adam Hart",845.74,131
Caribbean,"Charlotte Melton",840.44,132
Caribbean,"Brian Derr",832.92,133
Caribbean,"Stuart Van",829.95,134
Caribbean,"Joni Sundaresam",829.88,135
Caribbean,"Carlos Soltero",825.13,136
Caribbean,"Liz Preis",823.88,137
Caribbean,"Ed Ludwig",815.26,138
Caribbean,"Pauline Webber",814.11,139
Caribbean,"Bill Eplett",809.29,140
Caribbean,"Shahid Shariari",806.11,141
Caribbean,"Sarah Brown",803.95,142
Caribbean,"Roy Phan",803.94,143
Caribbean,"Nathan Cano",799.33,144
Caribbean,"Carl Ludwig",791.18,145
Caribbean,"Mitch Gastineau",783.79,146
Caribbean,"Fred Chung",782.29,147
Caribbean,"Jas O'Carroll",780.05,148
Caribbean,"Scott Williamson",776.30,149
Caribbean,"Valerie Mitchum",761.85,150
Caribbean,"Benjamin Farhat",759.46,151
Caribbean,"Dianna Arnett",755.81,152
Caribbean,"Giulietta Baptist",728.38,153
Caribbean,"Tracy Collins",723.55,154
Caribbean,"John Dryer",719.68,155
Caribbean,"Darrin Van Huff",718.87,156
Caribbean,"MaryBeth Skach",716.52,157
Caribbean,"Bart Pistole",711.62,158
Caribbean,"Dianna Vittorini",705.23,159
Caribbean,"Guy Phonely",702.02,160
Caribbean,"Karen Ferguson",698.30,161
Caribbean,"Brad Eason",689.85,162
Caribbean,"Shirley Schmidt",687.12,163
Caribbean,"Lindsay Shagiari",682.82,164
Caribbean,"Harold Dahlen",680.18,165
Caribbean,"Vivek Grady",677.04,166
Caribbean,"Kunst Miller",670.35,167
Caribbean,"Patricia Hirasaki",667.17,168
Caribbean,"Julia Barnett",664.99,169
Caribbean,"Erica Hernandez",660.06,170
Caribbean,"Thomas Thornton",657.07,171
Caribbean,"Phillip Breyer",653.59,172
Caribbean,"Henry Goldwyn",650.22,173
Caribbean,"Dean percer",647.84,174
Caribbean,"Denise Leinenbach",647.60,175
Caribbean,"Alan Haines",644.60,176
Caribbean,"Sung Shariari",628.80,177
Caribbean,"Christina DeMoss",628.14,178
Caribbean,"Neola Schneider",623.20,179
Caribbean,"Maureen Gastineau",613.34,180
Caribbean,"Maya Herman",611.79,181
Caribbean,"Ben Ferrer",605.85,182
Caribbean,"Cari Schnelling",603.94,183
Caribbean,"Ross DeVincentis",603.07,184
Caribbean,"Amy Cox",599.71,185
Caribbean,"Claudia Bergmann",597.42,186
Caribbean,"Claire Gute",596.20,187
Caribbean,"Eugene Moren",587.99,188
Caribbean,"Suzanne McNair",586.17,189
Caribbean,"Beth Thompson",583.59,190
Caribbean,"Jason Gross",580.94,191
Caribbean,"Georgia Rosenberg",579.95,192
Caribbean,"Ricardo Emerson",577.27,193
Caribbean,"John Lee",570.54,194
Caribbean,"Heather Kirkland",567.93,195
Caribbean,"Roland Fjeld",567.68,196
Caribbean,"Anthony Rawles",560.18,197
Caribbean,"Liz Pelletier",557.92,198
Caribbean,"Ted Butterfield",555.23,199
Caribbean,"Roland Schwarz",554.16,200
Caribbean,"Vivek Gonzalez",551.56,201
Caribbean,"Michael Paige",551.48,202
Caribbean,"Tony Chapman",550.48,203
Caribbean,"Jennifer Jackson",550.28,204
Caribbean,"Debra Catini",548.20,205
Caribbean,"Liz MacKendrick",539.82,206
Caribbean,"Nat Carroll",534.44,207
Caribbean,"Doug Bickford",525.48,208
Caribbean,"Tanja Norvell",518.88,209
Caribbean,"Ted Trevino",507.84,210
Caribbean,"Thea Hendricks",507.64,211
Caribbean,"Jocasta Rupert",501.25,212
Caribbean,"Jennifer Ferguson",495.12,213
Caribbean,"Dave Hallsten",494.53,214
Caribbean,"Theone Pippenger",494.10,215
Caribbean,"Mark Packer",490.24,216
Caribbean,"Muhammed Lee",478.67,217
Caribbean,"Chuck Magee",476.74,218
Caribbean,"Robert Barroso",466.47,219
Caribbean,"Max Engle",461.24,220
Caribbean,"Logan Currie",460.51,221
Caribbean,"Karen Seio",456.26,222
Caribbean,"Matthew Grinstein",451.04,223
Caribbean,"Dean Katz",442.80,224
Caribbean,"Laurel Beltran",441.16,225
Caribbean,"Maxwell Schwartz",440.22,226
Caribbean,"Art Foster",433.95,227
Caribbean,"Katharine Harms",433.40,228
Caribbean,"Brad Thomas",433.24,229
Caribbean,"Kean Takahito",429.15,230
Caribbean,"Shui Tom",420.94,231
Caribbean,"Michael Stewart",416.65,232
Caribbean,"Clay Cheatham",414.51,233
Caribbean,"Sarah Jordon",413.69,234
Caribbean,"Ross Baird",412.30,235
Caribbean,"Ellis Ballard",409.80,236
Caribbean,"Roy Skaria",408.30,237
Caribbean,"Tonja Turnell",407.53,238
Caribbean,"Barbara Fisher",404.99,239
Caribbean,"Pete Takahito",399.90,240
Caribbean,"Valerie Takahito",385.25,241
Caribbean,"Alyssa Crouse",384.12,242
Caribbean,"Cathy Prescott",381.24,243
Caribbean,"Philip Brown",379.08,244
Caribbean,"Dave Kipp",375.60,245
Caribbean,"Muhammed Yedwab",375.28,246
Caribbean,"Jim Sink",369.28,247
Caribbean,"Cindy Chapman",369.28,247
Caribbean,"Jill Stevenson",362.58,248
Caribbean,"Charles Sheldon",355.75,249
Caribbean,"Eric Barreto",354.90,250
Caribbean,"Brosina Hoffman",354.64,251
Caribbean,"Benjamin Patterson",353.26,252
Caribbean,"Julia Dunbar",349.82,253
Caribbean,"Joe Kamberova",348.87,254
Caribbean,"Alan Barnes",348.64,255
Caribbean,"Russell D'Ascenzo",336.30,256
Caribbean,"Erica Hackney",333.94,257
Caribbean,"Cathy Hwang",332.35,258
Caribbean,"Lisa Ryan",330.52,259
Caribbean,"David Philippe",328.99,260
Caribbean,"Sean Wendt",323.71,261
Caribbean,"Nick Radford",323.13,262
Caribbean,"Mick Hernandez",319.42,263
Caribbean,"Sharelle Roach",318.75,264
Caribbean,"Eugene Barchas",311.51,265
Caribbean,"Alan Hwang",306.42,266
Caribbean,"Lena Radford",304.04,267
Caribbean,"Craig Molinari",301.70,268
Caribbean,"Ivan Liston",300.46,269
Caribbean,"Jonathan Doherty",294.90,270
Caribbean,"Joel Jenkins",294.34,271
Caribbean,"Duane Huffman",293.44,272
Caribbean,"Juliana Krohn",291.56,273
Caribbean,"Joni Wasserman",275.70,274
Caribbean,"Rob Beeghly",275.14,275
Caribbean,"Joy Smith",273.66,276
Caribbean,"James Galang",273.46,277
Caribbean,"Quincy Jones",272.65,278
Caribbean,"Lindsay Williams",269.58,279
Caribbean,"Elpida Rittenbach",269.01,280
Caribbean,"Patrick Jones",268.03,281
Caribbean,"Mike Pelletier",267.07,282
Caribbean,"Brendan Murry",259.90,283
Caribbean,"Saphhira Shifley",259.90,283
Caribbean,"Arthur Prichep",256.84,284
Caribbean,"Tracy Poddar",256.77,285
Caribbean,"Heather Jas",256.21,286
Caribbean,"Bobby Elias",256.10,287
Caribbean,"Skye Norling",255.96,288
Caribbean,"Joseph Holt",255.75,289
Caribbean,"Anne McFarland",253.42,290
Caribbean,"Phillina Ober",243.78,291
Caribbean,"Erin Smith",243.18,292
Caribbean,"Michelle Moray",242.88,293
Caribbean,"Nathan Mautz",242.59,294
Caribbean,"Sarah Bern",241.14,295
Caribbean,"Bill Tyler",239.96,296
Caribbean,"Toby Gnade",239.26,297
Caribbean,"Susan Vittorini",239.18,298
Caribbean,"Sally Matthias",239.05,299
Caribbean,"Darrin Sayre",237.13,300
Caribbean,"Ruben Ausman",235.64,301
Caribbean,"Kelly Williams",235.62,302
Caribbean,"Russell Applegate",230.13,303
Caribbean,"Dennis Kane",230.05,304
Caribbean,"Michael Dominguez",225.82,305
Caribbean,"Patrick O'Brill",225.52,306
Caribbean,"Mark Haberlin",223.64,307
Caribbean,"Lori Olson",223.20,308
Caribbean,"Valerie Dominguez",223.12,309
Caribbean,"Eugene Hildebrand",221.76,310
Caribbean,"Chris Cortes",221.09,311
Caribbean,"David Smith",218.35,312
Caribbean,"Barry Gonzalez",218.17,313
Caribbean,"Jason Klamczynski",216.84,314
Caribbean,"Ryan Akin",215.39,315
Caribbean,"Anne Pryor",215.24,316
Caribbean,"Mitch Webber",213.59,317
Caribbean,"Tracy Zic",210.68,318
Caribbean,"Max Jones",206.47,319
Caribbean,"Speros Goranitis",205.86,320
Caribbean,"Julie Kriz",204.83,321
Caribbean,"Michael Moore",203.91,322
Caribbean,"Adam Bellavance",198.77,323
Caribbean,"Cynthia Arntzen",198.64,324
Caribbean,"Nancy Lomonaco",198.17,325
Caribbean,"Carol Adams",192.60,326
Caribbean,"Karen Daniels",188.64,327
Caribbean,"Christine Abelman",185.26,328
Caribbean,"Tiffany House",183.23,329
Caribbean,"Adrian Shami",182.38,330
Caribbean,"Thomas Seio",181.96,331
Caribbean,"Gary Mitchum",181.68,332
Caribbean,"Maribeth Schnelling",181.15,333
Caribbean,"Jennifer Halladay",180.80,334
Caribbean,"Harold Pawlan",180.32,335
Caribbean,"Roland Murray",178.38,336
Caribbean,"Natalie Webber",177.26,337
Caribbean,"Scot Coram",176.88,338
Caribbean,"Brooke Gillingham",175.24,339
Caribbean,"Ann Chong",174.24,340
Caribbean,"Naresj Patel",174.16,341
Caribbean,"Nora Pelletier",174.12,342
Caribbean,"Joy Bell-",173.52,343
Caribbean,"Stewart Visinsky",173.10,344
Caribbean,"Sean O'Donnell",169.00,345
Caribbean,"Fred Wasserman",168.20,346
Caribbean,"Lauren Leatherbury",167.80,347
Caribbean,"Thais Sissman",167.17,348
Caribbean,"Lela Donovan",165.76,349
Caribbean,"Karen Bern",164.46,350
Caribbean,"Jennifer Braxton",161.96,351
Caribbean,"Aleksandra Gannaway",160.22,352
Caribbean,"Justin Ritter",158.84,353
Caribbean,"Chuck Sachs",157.82,354
Caribbean,"Bruce Degenhardt",156.08,355
Caribbean,"Melanie Seite",151.24,356
Caribbean,"Kristina Nunn",150.62,357
Caribbean,"George Zrebassa",150.62,357
Caribbean,"Michael Grace",149.69,358
